account_id,date,total_number_of_orders,avg_person_money,total_money
62f283301505f8c1cf2f0482,-3,2,20000,40000
62e82d361505f8c1cf2a9748,-20,1,20000,20000
62d98f9c1505f8a5fb0ea448,-31,1,20000,20000
62e6a27c1505f85c7c7c34a8,-18,1,20000,20000
62f13a561505f8c1cf2e7d71,-10,2,74250,148500
62d8d52a1505f84bf0551597,-19,1,20000,20000
62e1507b1505f86c9bbd2198,-16,6,92500,555000
62da03401505f8a5fb0ebec7,-30,2,109000,218000
62ea322f1505f8c1cf2b8a53,-19,2,20000,40000
62e9c44e1505f8c1cf2b4e2c,-3,4,34750,139000
62e614ff1505f85c7c7ba58a,-22,1,20000,20000
62e5f7981505f85c7c7b81b1,-20,1,20000,20000
62d8f7711505f84bf05526a9,-28,1,20000,20000
62fc72d21505f80c8080d8c3,-5,1,20000,20000
62da68081505f8a5fb0ef79c,-30,1,20000,20000
62e160091505f86c9bbd3213,-3,7,45428.57143,318000
62de7a1a1505f82107f269fa,-27,1,20000,20000
62fc28f31505f80c8080c5a6,-4,1,20000,20000
62db39bc1505f82107f0d8df,-20,3,82500,247500
62ea18a31505f8c1cf2b7d03,-19,1,20000,20000
62e343481505f86c9bbe8c73,-5,2,20000,40000
62e7a3441505f8c1cf2a4645,-21,1,20000,20000
62dbcb3a1505f82107f124cf,-17,6,46333.33333,278000
62ed27f21505f8c1cf2ce462,-3,2,20000,40000
62d97bd91505f8a5fb0e9df4,-17,1,20000,20000
62d928431505f8a5fb0e5a1d,-31,1,20000,20000
62e0f37c1505f86c9bbcb7cd,-13,3,20000,60000
62eca59c1505f8c1cf2ca14e,-12,1,20000,20000
62e3bfaf1505f86c9bbf08b6,-23,1,49500,49500
62e4cd1e1505f85c7c7a9c14,-22,1,20000,20000
62d8dbd61505f84bf0551960,-25,3,20000,60000
62dca0e41505f82107f17cd9,-29,1,20000,20000
62f3e4e41505f8c1cf2f8e79,-11,1,20000,20000
62dfb6631505f82107f307c3,-27,1,20000,20000
62d9ca561505f8a5fb0eab9c,-26,1,20000,20000
62db711f1505f82107f0f478,-16,1,20000,20000
62e6cf511505f85c7c7c45ef,-21,1,20000,20000
62da9cc81505f8a5fb0f1834,-23,1,20000,20000
62dfa8061505f82107f2fddd,-26,4,153500,614000
62e24a401505f86c9bbdd332,-25,1,20000,20000
62e75f011505f85c7c7c9047,-7,1,99000,99000
62ed16a91505f8c1cf2cd9d0,-17,1,20000,20000
62d9f4c11505f8a5fb0eb71e,-31,1,20000,20000
62e2b4401505f86c9bbe5258,-25,1,20000,20000
62d974a81505f8a5fb0e9ab5,-32,1,20000,20000
62e2134a1505f86c9bbd95c0,-25,1,20000,20000
62d9b0411505f8a5fb0ea9a3,-28,1,20000,20000
62e718591505f85c7c7c540a,-17,1,20000,20000
62d8860c1505f84bf054f03a,-31,1,20000,20000
62d9553c1505f8a5fb0e81b1,-31,1,20000,20000
62d8e5701505f84bf0551ede,-27,4,20000,80000
62d8c0c11505f84bf05509cf,-17,9,107888.8889,971000
62de50b11505f82107f252c8,-28,1,20000,20000
62fa4a581505f8cc71ca7298,-6,3,46333.33333,139000
62ff7cd41505f8fb5aa5217f,-2,1,20000,20000
62e6195b1505f85c7c7bab49,-22,1,20000,20000
62de52f51505f82107f253fc,-22,5,25900,129500
62ea891c1505f8c1cf2bbe25,-17,1,20000,20000
62e475cb1505f85c7c7a49cd,-18,1,20000,20000
62dfde1d1505f82107f326e8,-23,1,20000,20000
62e7f4421505f8c1cf2a87a2,-21,1,20000,20000
62ec402b1505f8c1cf2c7a98,-17,1,20000,20000
62e1eb8c1505f86c9bbd69a0,-25,1,20000,20000
62e7cbe61505f8c1cf2a6612,-20,1,20000,20000
62e691a51505f85c7c7c2390,-17,2,20000,40000
62de10641505f82107f22e0c,-11,3,198000,594000
62e315a51505f86c9bbe6b39,-21,1,20000,20000
62f3a4de1505f8c1cf2f7278,-12,1,20000,20000
62dd7c1e1505f82107f206be,-28,1,20000,20000
62e4e0781505f85c7c7aaeea,-23,1,198000,198000
62dcd5811505f82107f1a0ff,-24,1,20000,20000
62dbf2e41505f82107f13f94,-30,1,20000,20000
62d9a5221505f8a5fb0ea885,-16,1,49500,49500
62eba93a1505f8c1cf2c482d,-16,1,20000,20000
62dac4261505f8a5fb0f2eda,-5,1,20000,20000
62d91b451505f8a5fb0e4fe1,-1,8,599000,4792000
62de50cc1505f82107f252e0,-28,1,20000,20000
62e7cec21505f8c1cf2a68ab,-11,2,20000,40000
62d92cf21505f8a5fb0e5e7e,-15,1,20000,20000
6301afe61505f8fb5aa5bf7a,-1,1,20000,20000
62fb0dc81505f824c3d14b98,-6,2,59500,119000
62e5dada1505f85c7c7b6232,-22,1,198000,198000
62e246a21505f86c9bbdcf67,-10,2,20000,40000
62da41831505f8a5fb0ee350,-31,1,20000,20000
62e399d51505f86c9bbee90b,-24,1,20000,20000
62ebacac1505f8c1cf2c4a22,-16,1,20000,20000
62e7e8201505f8c1cf2a7f8a,-17,7,70857.14286,496000
62e35ce31505f86c9bbea967,-24,1,20000,20000
62d938fa1505f8a5fb0e684e,-28,2,34750,69500
62d975c21505f8a5fb0e9b32,-32,1,20000,20000
62fa136c1505f8cc71ca5ec5,-4,6,127083.3333,762500
62e38dc61505f86c9bbede09,-24,1,20000,20000
62d8d8581505f84bf055173f,-32,1,20000,20000
62da56ce1505f8a5fb0eedbb,-17,3,20000,60000
62e700891505f85c7c7c4b52,-21,1,20000,20000
62d9549a1505f8a5fb0e810f,-32,1,20000,20000
62e8d52e1505f8c1cf2ae5dd,-10,1,20000,20000
62d92e321505f8a5fb0e5f91,-32,1,20000,20000
62e0ef4a1505f86c9bbcb497,-3,43,217813.9535,9366000
62d9721b1505f8a5fb0e996d,-10,1,20000,20000
62daaf451505f8a5fb0f242b,-30,1,20000,20000
62d8bf401505f84bf05508e5,-32,1,20000,20000
62e5c40a1505f85c7c7b5111,-8,2,20000,40000
62d998751505f8a5fb0ea675,-2,5,35800,179000
62dea0161505f82107f285d5,-28,1,99000,99000
62dbcace1505f82107f12488,-30,1,49500,49500
62e41a771505f85c7c7a3872,-23,1,20000,20000
62dccfb31505f82107f19cc0,-22,1,20000,20000
62f66ef81505f8cc71c9432d,-8,2,59500,119000
62e92c4d1505f8c1cf2b2436,-12,1,20000,20000
62e2191a1505f86c9bbd9d63,-24,1,20000,20000
62f478ce1505f8c1cf2fb5d1,-9,3,29833.33333,89500
62fdff0b1505f8fb5aa4d8f2,-1,1,20000,20000
62e73ac91505f85c7c7c6e64,-21,1,99000,99000
62d90a431505f8a5fb0e3f87,-18,1,198000,198000
62de4b651505f82107f24fec,-28,1,20000,20000
6300e9b11505f8fb5aa5925d,-1,1,49500,49500
62dc32c61505f82107f16550,-24,1,20000,20000
62e23e231505f86c9bbdc650,-25,1,20000,20000
62e3eb3c1505f86c9bbf3b10,-18,3,89166.66667,267500
62e7e79d1505f8c1cf2a7f1d,-20,2,20000,40000
62f87bed1505f8cc71c9dd28,-8,2,20000,40000
62dd6f4c1505f82107f20262,-26,1,20000,20000
62e7e4b91505f8c1cf2a7cd5,-11,6,49666.66667,298000
62d9608b1505f8a5fb0e8c32,-21,1,20000,20000
62d95a731505f8a5fb0e86ac,-3,12,116375,1396500
62da31351505f8a5fb0ed98c,-25,1,20000,20000
62e3fa8b1505f86c9bbf4bd6,-19,1,20000,20000
62f648031505f8cc71c93022,-10,1,20000,20000
62e26c921505f86c9bbdf7fb,-24,1,20000,20000
62e40a001505f86c9bbf56fe,-23,2,34750,69500
62e908e61505f8c1cf2b07e3,-20,1,20000,20000
62dd413b1505f82107f1e6c0,-29,1,20000,20000
62d8f7461505f84bf055269a,-32,1,20000,20000
62f88ff41505f8cc71c9e67e,-2,1,20000,20000
62dd0fb91505f82107f1c5db,-26,2,20000,40000
62fa75801505f8cc71ca8156,-6,1,20000,20000
62f8f3a01505f8cc71ca10cd,-2,1,20000,20000
62f60ca11505f8cc71c91855,-10,1,20000,20000
62dfa73f1505f82107f2fd3d,-27,1,20000,20000
62f4a0881505f8c1cf2fcc12,-11,1,20000,20000
62d80e2b1505f84bf054dc23,-31,2,272250,544500
62e0e9f11505f86c9bbcb0b4,-26,1,20000,20000
62e43efb1505f85c7c7a3ea6,-9,7,51000,357000
62d92a551505f8a5fb0e5c03,-32,1,20000,20000
62d963c31505f8a5fb0e8f0e,-32,1,20000,20000
62f98f661505f8cc71ca32fc,-7,1,20000,20000
62e26b441505f86c9bbdf671,-25,1,20000,20000
62ea56c41505f8c1cf2b9d7c,-13,1,20000,20000
62e35b7a1505f86c9bbea79b,-14,1,20000,20000
62f792931505f8cc71c994ce,-9,1,20000,20000
62e40d811505f85c7c7a3386,-22,1,20000,20000
62dfe92a1505f82107f3318e,-26,1,20000,20000
62e26a911505f86c9bbdf5a3,-25,1,20000,20000
62dcc9131505f82107f1986c,-22,1,49500,49500
62ef75661505f8c1cf2dc339,-2,2,123750,247500
62e2b0bc1505f86c9bbe4f82,-5,2,20000,40000
62ed24791505f8c1cf2ce228,-17,1,20000,20000
62d972b41505f8a5fb0e99a8,-12,4,47125,188500
62e2df341505f86c9bbe6327,-7,2,49500,99000
62f61d171505f8cc71c91eda,-7,1,20000,20000
62dfd9db1505f82107f32374,-27,1,99000,99000
62f3a6da1505f8c1cf2f73d7,-8,1,20000,20000
62dd50fa1505f82107f1f193,-29,1,20000,20000
62d927e41505f8a5fb0e59cb,-30,1,20000,20000
62da8f931505f8a5fb0f0ea9,-11,1,20000,20000
62e01f0c1505f87948c22432,-2,2,20000,40000
62df5ac41505f82107f2c3d6,-27,1,20000,20000
62dbe3801505f82107f1340c,-4,3,20000,60000
62dcc2e61505f82107f1943d,-29,1,20000,20000
62d9669c1505f8a5fb0e914f,-25,7,311142.8571,2178000
62e7d95d1505f8c1cf2a72b9,-17,1,20000,20000
62e4140f1505f85c7c7a363c,-23,1,20000,20000
62e177f71505f86c9bbd417a,-25,1,198000,198000
62dfc6881505f82107f31451,-10,5,83200,416000
62dcf2001505f82107f1b2e0,-27,1,20000,20000
62d9094b1505f8a5fb0e3e35,-17,1,20000,20000
62f0aa6a1505f8c1cf2e4445,-14,1,20000,20000
62d98a181505f8a5fb0ea279,-3,13,83846.15385,1090000
62e6dfaf1505f85c7c7c4838,-9,2,148500,297000
62d8ccf31505f84bf05510d9,-32,1,20000,20000
62d94f6a1505f8a5fb0e7c00,-32,1,20000,20000
62e90c041505f8c1cf2b0a15,-20,1,20000,20000
62e69e6a1505f85c7c7c313d,-22,1,20000,20000
62dc888e1505f82107f17196,-28,2,49500,99000
62e74a421505f85c7c7c7d53,-21,1,20000,20000
62d8c7fd1505f84bf0550e01,-18,1,20000,20000
62e92fde1505f8c1cf2b2732,-17,1,20000,20000
62e00a161505f82107f3517a,-25,1,20000,20000
62d9d7ad1505f8a5fb0ead1d,-11,4,20000,80000
62efbded1505f8c1cf2dec2f,-14,1,20000,20000
62dce8e91505f82107f1ad58,-14,2,20000,40000
62dbaaae1505f82107f1130f,-29,1,20000,20000
62e8b3841505f8c1cf2aceda,-18,1,20000,20000
62f069441505f8c1cf2e2267,-14,1,20000,20000
62dbecfb1505f82107f13b22,-20,1,20000,20000
62fbbd7a1505f824c3d186f3,-6,1,20000,20000
62d998341505f8a5fb0ea66c,-31,1,20000,20000
62e751781505f85c7c7c83f7,-21,1,20000,20000
62dd5f1d1505f82107f1fa7d,-26,2,20000,40000
62d925be1505f8a5fb0e580b,-11,1,20000,20000
62d8a86f1505f84bf054fd24,-32,1,20000,20000
62da04891505f8a5fb0ebf6e,-18,9,28777.77778,259000
62e362781505f86c9bbeafdf,-24,1,20000,20000
62d9589f1505f8a5fb0e850c,-32,1,20000,20000
62f2e9fb1505f8c1cf2f163c,-5,1,20000,20000
62fbe7b61505f824c3d18d3d,-5,2,123750,247500
62d928951505f8a5fb0e5a6e,-15,2,20000,40000
62e416271505f85c7c7a370b,-22,1,20000,20000
62da3e6a1505f8a5fb0ee195,-8,7,51000,357000
62da9a0f1505f8a5fb0f164f,-19,1,20000,20000
62f86e841505f8cc71c9d682,-2,3,56166.66667,168500
62ea30241505f8c1cf2b892f,-18,1,20000,20000
62ec76071505f8c1cf2c87b4,-17,1,20000,20000
62d835f21505f84bf054e85b,-32,1,20000,20000
62de46cb1505f82107f24da0,-28,1,20000,20000
62f6f37c1505f8cc71c9598d,-1,3,346500,1039500
62f492411505f8c1cf2fc43b,-11,1,495000,495000
62d8fd5d1505f84bf055297c,-32,1,20000,20000
62e3409e1505f86c9bbe89e5,-24,1,20000,20000
62ed78771505f8c1cf2cf9c0,-16,1,20000,20000
62d8b2be1505f84bf05502b7,-12,5,67400,337000
62eb7b801505f8c1cf2c2fed,-18,1,20000,20000
62de15691505f82107f23116,-27,1,20000,20000
62e1f4e21505f86c9bbd726e,-25,1,20000,20000
62d8b6091505f84bf055045b,-18,2,34750,69500
62db0c3b1505f82107f0d2c8,-17,3,115500,346500
62e727651505f85c7c7c5dda,-21,2,20000,40000
62e270ae1505f86c9bbdfc9a,-25,1,20000,20000
62da0a701505f8a5fb0ec2b4,-17,2,34750,69500
62e64f311505f85c7c7be509,-21,1,20000,20000
62e5c6161505f85c7c7b5241,-21,1,20000,20000
62f7b4c51505f8cc71c9a57d,-8,1,20000,20000
62d9b37b1505f8a5fb0ea9e5,-2,1,198000,198000
62e2535a1505f86c9bbddcbb,-10,9,51833.33333,466500
62d8c71b1505f84bf0550d93,-31,1,20000,20000
62e254171505f86c9bbddd96,-18,6,72666.66667,436000
62d80ee91505f84bf054dc70,-31,1,49500,49500
62e561a51505f85c7c7b3b1c,-21,1,20000,20000
62fdcafd1505f8fb5aa4cdf2,-1,2,123750,247500
62d907a41505f8a5fb0e3b0b,-32,3,20000,60000
62e8dfcf1505f8c1cf2aec8d,-16,1,49500,49500
62da8da41505f8a5fb0f0d52,-26,1,20000,20000
62f825471505f8cc71c9be4a,-8,1,20000,20000
62de6a831505f82107f26118,-12,2,20000,40000
62d95a8f1505f8a5fb0e86cc,-30,1,20000,20000
62dd04da1505f82107f1bec6,-24,1,20000,20000
62d919bd1505f8a5fb0e4e8f,-7,3,46333.33333,139000
62e627341505f85c7c7bbac2,-17,1,99000,99000
62f626111505f8cc71c92203,-10,1,20000,20000
62e171991505f86c9bbd3eb7,-20,1,20000,20000
62d95bcb1505f8a5fb0e880a,-28,1,198000,198000
62d990af1505f8a5fb0ea492,-26,1,20000,20000
62d962e71505f8a5fb0e8e55,-20,3,29833.33333,89500
62ec315d1505f8c1cf2c7a07,-12,2,59500,119000
62ee960c1505f8c1cf2d72ca,-13,1,20000,20000
62d893451505f84bf054f404,-32,1,20000,20000
62d8e2af1505f84bf0551d4b,-23,1,99000,99000
62e129cf1505f86c9bbcebb4,-23,1,20000,20000
62ee17af1505f8c1cf2d30f4,-9,9,158444.4444,1426000
62db053f1505f82107f0d25b,-27,1,20000,20000
62da5d0b1505f8a5fb0ef136,-31,1,20000,20000
62e172161505f86c9bbd3efc,-25,1,20000,20000
62da0e3e1505f8a5fb0ec512,-6,5,87200,436000
62d8cb8c1505f84bf0550fff,-14,8,29875,239000
62e3d93e1505f86c9bbf244f,-2,19,53263.15789,1012000
62efaab41505f8c1cf2de0c8,-15,1,20000,20000
62e014511505f87948c21e63,-27,1,20000,20000
62e284fe1505f86c9bbe165e,-25,1,20000,20000
62e659931505f85c7c7bef3f,-22,1,20000,20000
62f5b20a1505f8cc71c8f2f8,-8,1,20000,20000
62da77451505f8a5fb0eff99,-31,1,20000,20000
62df283a1505f82107f2ac0e,-26,1,20000,20000
62e5f1801505f85c7c7b7a20,-22,1,20000,20000
62e2f0301505f86c9bbe657a,-22,1,20000,20000
62dc38dd1505f82107f166ff,-29,1,20000,20000
62dd5df51505f82107f1f9c2,-20,1,20000,20000
62d8cc5b1505f84bf055107b,-32,1,198000,198000
62fd0e961505f8fb5aa4b2d4,-4,1,20000,20000
62e480211505f85c7c7a5058,-23,1,20000,20000
62da2b2d1505f8a5fb0ed5b3,-30,2,20000,40000
62e71b941505f85c7c7c560a,-16,2,59500,119000
62dc85e31505f82107f170c8,-29,1,20000,20000
62e12ae41505f86c9bbced0d,-17,1,198000,198000
62d92cad1505f8a5fb0e5e3d,-20,1,20000,20000
62d89d901505f84bf054f850,-31,1,20000,20000
62eb56ae1505f8c1cf2c1b06,-18,1,20000,20000
62f98fe41505f8cc71ca3317,-1,4,111375,445500
62ea22191505f8c1cf2b8200,-16,1,20000,20000
62e24dd71505f86c9bbdd70a,-13,1,20000,20000
62da66be1505f8a5fb0ef6f5,-24,1,20000,20000
62d83f321505f84bf054ea73,-17,1,20000,20000
62f9a2741505f8cc71ca37c3,-2,1,198000,198000
62e3df661505f86c9bbf2c12,-23,1,20000,20000
62db9f8e1505f82107f10d30,-30,1,20000,20000
62d89ddd1505f84bf054f86f,-15,3,99000,297000
62d8c6841505f84bf0550d48,-2,3,79333.33333,238000
62da6dc61505f8a5fb0efab0,-22,2,49500,99000
62e0e0821505f86c9bbcaa28,-22,2,198000,396000
62da9c681505f8a5fb0f17f0,-31,1,20000,20000
62eddc931505f8c1cf2d1250,-14,3,46333.33333,139000
62dd2f081505f82107f1dac1,-28,1,20000,20000
62ea72861505f8c1cf2bae84,-19,1,20000,20000
62d8f2821505f84bf055244c,-25,1,20000,20000
62e375f01505f86c9bbec718,-16,1,20000,20000
62d92eb71505f8a5fb0e600f,-3,2,59500,119000
62dc7b191505f82107f16e36,-28,1,20000,20000
62ef94201505f8c1cf2dd455,-15,1,20000,20000
62dbc1791505f82107f11f5e,-7,12,20000,240000
62d8e6fd1505f84bf0551f9c,-31,1,20000,20000
62e609f61505f85c7c7b9873,-22,1,20000,20000
62d8e9c91505f84bf05520be,-16,2,123750,247500
62dd15911505f82107f1c9a9,-9,1,20000,20000
6301dbbb1505f8fb5aa5cb93,-1,1,20000,20000
62deb5011505f82107f295ee,-15,2,59500,119000
62d908871505f8a5fb0e3cf1,-32,1,20000,20000
62fcd2cf1505f8fb5aa49c0a,-5,1,20000,20000
62dbec9b1505f82107f13ae4,-29,1,20000,20000
62d8b0451505f84bf055016d,-7,11,42409.09091,466500
62e270a61505f86c9bbdfc93,-24,1,20000,20000
62fb74e11505f824c3d16d36,-3,4,27375,109500
62d951fc1505f8a5fb0e7e6c,-32,1,20000,20000
62eabc8b1505f8c1cf2bd514,-18,1,20000,20000
62da1c931505f8a5fb0ecd41,-29,1,20000,20000
62d8ac9e1505f84bf054ff82,-32,1,20000,20000
62d90d3b1505f8a5fb0e42ed,-32,1,20000,20000
62d9e1921505f8a5fb0eaf85,-30,1,20000,20000
62e3b07d1505f86c9bbefbf5,-23,1,20000,20000
62dc21da1505f82107f15f70,-13,2,59500,119000
62e872b51505f8c1cf2aa36c,-2,19,118342.1053,2248500
62d906831505f8a5fb0e393d,-8,4,84250,337000
62ebccb11505f8c1cf2c5e69,-17,1,20000,20000
62e4c2e91505f85c7c7a9179,-21,1,20000,20000
62e12cc81505f86c9bbcef79,-26,1,20000,20000
62e0796a1505f87948c23270,-18,1,49500,49500
62ef1b4c1505f8c1cf2d8f72,-15,1,20000,20000
62de72911505f82107f2659b,-27,1,20000,20000
62f88fbf1505f8cc71c9e66a,-2,3,29833.33333,89500
62d8ec971505f84bf05521e3,-32,1,49500,49500
62e2b53f1505f86c9bbe531e,-14,1,20000,20000
62dc796b1505f82107f16df3,-21,1,20000,20000
62f17aee1505f8c1cf2e88c4,-13,1,20000,20000
62d9329d1505f8a5fb0e6379,-15,7,35500,248500
62d898fc1505f84bf054f623,-32,1,20000,20000
62ea771c1505f8c1cf2bb1ad,-13,1,20000,20000
62e72d6d1505f85c7c7c6254,-21,1,20000,20000
62e4d12d1505f85c7c7aa007,-17,1,20000,20000
62e290281505f86c9bbe267e,-4,1,20000,20000
62e654471505f85c7c7bea62,-7,5,51600,258000
62da1d301505f8a5fb0ecd9d,-28,1,20000,20000
62dfdcec1505f82107f325df,-25,2,20000,40000
62f4d8f11505f8c1cf2fe96e,-11,1,495000,495000
62dbd25b1505f82107f12928,-8,4,27375,109500
62d8e83d1505f84bf055202a,-32,1,20000,20000
62f297311505f8c1cf2f0b08,-10,1,20000,20000
62de8bde1505f82107f275d9,-1,8,64500,516000
62dbf3121505f82107f13fb7,-30,1,20000,20000
62ead3601505f8c1cf2bdbe2,-18,1,20000,20000
62e7fa311505f8c1cf2a8abc,-14,1,20000,20000
62eb70681505f8c1cf2c29cb,-5,6,34750,208500
62dee4671505f82107f2a544,-23,1,20000,20000
62e532461505f85c7c7b09b9,-19,1,99000,99000
62da83771505f8a5fb0f06fc,-31,1,20000,20000
62e1eaaf1505f86c9bbd68c6,-10,5,61500,307500
62dea5c81505f82107f28aa0,-16,2,346500,693000
62e35ff21505f86c9bbeacd1,-24,1,20000,20000
62ed0d5a1505f8c1cf2cd46f,-5,1,20000,20000
62da957e1505f8a5fb0f12de,-30,1,20000,20000
62e5cc511505f85c7c7b5641,-15,1,99000,99000
62eaa7fa1505f8c1cf2bcb75,-18,1,20000,20000
62eca0e51505f8c1cf2c9efa,-17,1,20000,20000
62e2a13e1505f86c9bbe3ef5,-25,5,20000,100000
62d94c661505f8a5fb0e790c,-18,2,20000,40000
62e3b3d21505f86c9bbefe93,-6,1,20000,20000
62e719ca1505f85c7c7c5500,-21,1,20000,20000
62eb33311505f8c1cf2c0558,-18,1,20000,20000
62e6aea41505f85c7c7c3c88,-12,8,33562.5,268500
62d8d25e1505f84bf05513fc,-32,1,20000,20000
62ecb2821505f8c1cf2ca821,-17,1,99000,99000
62ecf02e1505f8c1cf2cc5f4,-7,9,2011944.444,18107500
62d80df01505f84bf054dc0e,-9,4,20000,80000
62ecef521505f8c1cf2cc54f,-12,3,20000,60000
62d8ee4d1505f84bf055229d,-32,1,20000,20000
62efd8eb1505f8c1cf2dfbd5,-14,1,20000,20000
62dc1cc81505f82107f15d0a,-8,1,20000,20000
62e534e31505f85c7c7b0d86,-17,3,29833.33333,89500
62f7d2d91505f8cc71c9b13b,-8,1,20000,20000
62ec0be61505f8c1cf2c76b4,-17,1,20000,20000
62d89d9a1505f84bf054f853,-30,4,153500,614000
62e0be0a1505f86c9bbc8f17,-26,1,20000,20000
62e473ac1505f85c7c7a48a7,-14,3,66000,198000
62d927c11505f8a5fb0e59a8,-32,1,20000,20000
62de5c9e1505f82107f25946,-28,1,20000,20000
62f9e41c1505f8cc71ca4f76,-7,1,20000,20000
62dc8e141505f82107f17391,-15,1,20000,20000
62f201931505f8c1cf2eb9ac,-10,1,49500,49500
62dabfa01505f8a5fb0f2cc7,-19,1,20000,20000
62de84501505f82107f27082,-28,1,20000,20000
62e89da61505f8c1cf2abe06,-20,1,20000,20000
62d913271505f8a5fb0e48c8,-28,1,20000,20000
62d9143a1505f8a5fb0e49cd,-8,2,123750,247500
62de8e011505f82107f27777,-14,1,20000,20000
62e0cef51505f86c9bbc9cea,-4,7,43928.57143,307500
62e4eb0f1505f85c7c7ab95c,-23,1,20000,20000
62e5b0471505f85c7c7b49b8,-17,5,20000,100000
62db5e051505f82107f0e922,-18,2,20000,40000
62dadc991505f82107f0cce8,-30,1,20000,20000
62eb83761505f8c1cf2c342f,-17,1,20000,20000
62dd436b1505f82107f1e83f,-29,1,20000,20000
62e0603d1505f87948c22de0,-26,1,20000,20000
62e29aeb1505f86c9bbe3626,-12,5,128700,643500
62d8bcba1505f84bf05507bc,-28,2,20000,40000
62d907a61505f8a5fb0e3b10,-26,4,61875,247500
62e29ff51505f86c9bbe3d26,-25,1,99000,99000
62ddf34b1505f82107f21c0b,-27,1,20000,20000
62e3e1cc1505f86c9bbf2f21,-22,1,20000,20000
62ff1f711505f8fb5aa50757,-3,1,99000,99000
62dea5731505f82107f28a6b,-26,1,20000,20000
62d8c1191505f84bf05509fc,-31,1,20000,20000
62e4cae41505f85c7c7a99e7,-3,12,31500,378000
62e1486a1505f86c9bbd16a7,-25,1,20000,20000
62e6365c1505f85c7c7bca2d,-9,2,20000,40000
62d908ad1505f8a5fb0e3d32,-18,2,20000,40000
62e3a48f1505f86c9bbef219,-22,1,20000,20000
62ff05591505f8fb5aa5014f,-3,1,20000,20000
62d81f3f1505f84bf054e2b8,-32,1,20000,20000
62d947761505f8a5fb0e74b5,-32,1,20000,20000
62e933361505f8c1cf2b29d0,-4,1,20000,20000
62e29f0e1505f86c9bbe3c06,-25,1,20000,20000
62dca56f1505f82107f17f76,-28,1,20000,20000
62d90fa41505f8a5fb0e4567,-1,29,199413.7931,5783000
62d836ea1505f84bf054e893,-26,1,20000,20000
62d932001505f8a5fb0e62e9,-8,14,50321.42857,704500
62e5e2a21505f85c7c7b69a4,-7,1,49500,49500
62e1e1901505f86c9bbd60ca,-8,65,166500,10822500
62d911651505f8a5fb0e4717,-25,1,20000,20000
62eb77961505f8c1cf2c2dcc,-18,1,20000,20000
62d8c6591505f84bf0550d2e,-1,9,35333.33333,318000
62d8ecd21505f84bf05521ff,-31,1,99000,99000
62e4af5c1505f85c7c7a7c7e,-13,2,20000,40000
62ed05511505f8c1cf2cd09d,-6,15,246866.6667,3703000
62e253b91505f86c9bbddd2b,-25,1,20000,20000
62f725ea1505f8cc71c96aaf,-9,2,20000,40000
62fc8cbf1505f80c8080e194,-5,1,20000,20000
62df7a591505f82107f2dbd8,-27,1,20000,20000
62f0e2191505f8c1cf2e5cce,-4,1,20000,20000
62d96b641505f8a5fb0e94fb,-32,1,20000,20000
62e2a7211505f86c9bbe462c,-25,1,20000,20000
62dd19821505f82107f1cc28,-22,2,109000,218000
62da90681505f8a5fb0f0f31,-31,1,49500,49500
62e498991505f85c7c7a6524,-23,1,20000,20000
62dcd4a21505f82107f1a06a,-20,2,34750,69500
62d910f71505f8a5fb0e46ad,-9,6,24916.66667,149500
62e1288f1505f86c9bbcea20,-25,1,20000,20000
62db718e1505f82107f0f4c8,-26,1,20000,20000
62efa10a1505f8c1cf2ddbc8,-13,1,20000,20000
62dac47a1505f8a5fb0f2f06,-3,14,49642.85714,695000
62e7dae81505f8c1cf2a7413,-14,5,35800,179000
62e2ff7b1505f86c9bbe671a,-6,4,20000,80000
62f524e41505f8c1cf3010ad,-9,2,20000,40000
62d8ab3f1505f84bf054feae,-1,30,678500,20355000
62e92bc81505f8c1cf2b23c2,-15,1,20000,20000
62d9168f1505f8a5fb0e4bcf,-20,1,20000,20000
62da49251505f8a5fb0ee71b,-31,1,20000,20000
62fbad8a1505f824c3d181ff,-2,2,49500,99000
62da71281505f8a5fb0efc95,-18,1,20000,20000
62d82a261505f84bf054e5fd,-28,5,107000,535000
62e4204e1505f85c7c7a3a04,-11,2,59500,119000
62d908c61505f8a5fb0e3d59,-16,2,59500,119000
62e2858e1505f86c9bbe173f,-18,1,20000,20000
62d9efde1505f8a5fb0eb4ec,-23,5,91200,456000
62e0a95a1505f86c9bbc7e4a,-26,1,20000,20000
62dbee291505f82107f13bfb,-30,1,20000,20000
62e958d01505f8c1cf2b3d44,-7,1,20000,20000
62e272e31505f86c9bbdff07,-7,48,20614.58333,989500
62d931a11505f8a5fb0e6297,-22,4,153500,614000
62e2c2761505f86c9bbe5afc,-24,1,20000,20000
62dcd3e01505f82107f19fe6,-29,1,20000,20000
62e151281505f86c9bbd2260,-22,1,20000,20000
62d916d11505f8a5fb0e4c08,-18,1,99000,99000
62de6dc21505f82107f262eb,-17,5,128700,643500
62e15c4c1505f86c9bbd2e7b,-19,1,20000,20000
62ea8a4a1505f8c1cf2bbeda,-18,1,20000,20000
62d8107b1505f84bf054dd09,-31,2,20000,40000
62e924c61505f8c1cf2b1d81,-14,3,46333.33333,139000
62f350141505f8c1cf2f4651,-10,1,20000,20000
62d9d0911505f8a5fb0eac24,-27,1,20000,20000
